bvdid,numberofemployees,date,title,pro,cons,advice,recommend,CEOapproval,outlook,overall_rating,balance,culture,diversity,opportunities,SeniorManagement,compensation,consolidationcode,filingtype,numberofmonths,auditstatus,accountingpractice,sourceforpubliclyquotedcompanies,originalunits,originalcurrency,exchangeratefromoriginalcurrency,fixedassets,intangiblefixedassets,tangiblefixedassets,otherfixedassets,currentassets,stock,debtors,othercurrentassets,cashcashequivalent,shareholdersfunds,capital,othershareholdersfunds,noncurrentliabilities,longtermdebt,othernoncurrentliabilities,provisions,currentliabilities,loans,creditors,othercurrentliabilities,totalsharehfundsliab,workingcapital,netcurrentassets,enterprisevalue,operatingrevenueturnover,costsofgoodssold,grossprofit,otheroperatingexpenses,operatingplebit,financialrevenue,financialexpenses,financialpl,plbeforetax,taxation,plaftertax,extrandotherrevenue,extrandotherexpenses,extrandotherpl,plforperiodnetincome,exportrevenue,materialcosts,costsofemployees,depreciationamortization,interestpaid,researchdevelopmentexpenses,cashflow,addedvalue,ebitda,roeusingplbeforetax,roceusingplbeforetax,roausingplbeforetax,roeusingnetincome,roceusingnetincome,roausingnetincome,profitmargin,grossmargin,ebitdamargin,ebitmargin,cashflowoperatingrevenue,enterprisevalueebitdax,marketcapcashflowfromoperationsx,netassetsturnoverx,interestcoverx,stockturnoverx,collectionperioddays,creditperioddays,exportrevenueoperatingrevenue,rdexpensesoperatingrevenue,currentratiox,liquidityratiox,shareholdersliquidityratiox,solvencyratioassetbased,solvencyratioliabilitybased,gearing,profitperemployeeth,operatingrevenueperemployeeth,costsofemployeesoperatingrevenue,averagecostofemployeeth,shareholdersfundsperemployeeth,workingcapitalperemployeeth,totalassetsperemployeeth,estimatedoperatingrevenue,estimatedemployees,operatingrevenueoriginalrangeval,employeesoriginalrangevalue,name_internat,streetnobuildingetcline1,streetnobuildingetcline2,streetnobuildingetcline3,streetnobuildingetcline4,postcode,city,country,countryisocode,metropolitanareainus,stateorprovinceinusorcanada,countyinusorcanada,regionincountry,typeofregionincountry,latitude,longitude,previouscompanyname,namechangedate,statusdate,standardisedlegalform,nationallegalform,sameorsimilarnameinthelexisnexis,dateofincorporation,stateofincorporationinus,typeofentity,listeddelistedunlisted,delisteddate,mainexchange,ipodate,year,month,month2,post,treatment_firm,start,distance_threshold,firmno,word_gender,word_pay_gap,word_men,word_women,word_female,word_culture,word_bias,word_discriminate,sum_words,high_or_per_empl,high_profit_margin,high_employee_cost,switchers,cost_employees_new_2019,cost_employees_new_2016,_merge,extreme_change_pre_post,pos_extreme_change_pre_post,neg_extreme_change_pre_post,extreme_change_post,pos_extreme_change_post,neg_extreme_change_post
GB00362026,295,5/12/2017,Don't expect to go anywhere.,"Co workers are friendly.
Free coffee and tea.
Good facilities.
Free stationery
That's it. Sorry I can't think of more.","management are mindless, too many directors.
no room for growth, you need to have worked there for 10+ years.
some of the team leads are not qualified for the position.
sexism is rampant.",N/A,-1,-1,-1,2,3,2,,2,1,1,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,1223081,25675,1197406,0,21244036,8413353,10123099,2707585,305770,8873175,291766,8581410,820445,0,820445,820445,12773498,3676246,3664576,5432675,22467118,14871876,8470539,,54031487,41818179,12213308,5897166,6316142,,,0,6316142,-112038,6428180,,,,6428180,51065981,,14203149,505338,,,6933518,,6821480,71,,28,72,,29,12,23,13,12,13,,,6,,6,67,24,95,,2,1,11,39,65,51,21,183,26,48,30,50,76,No,No,,,Aim Aviation (Henshalls) Limited,1,"Viscount Road, Aviation Business",,,BH23 6BU,Christchurch,United Kingdom,GB,,,Dorset,England|Southern|Bournemouth (BH)|Christchurch,Country|Region|Postal area|Town,,,Henshalls Limited,19891215,,Private limited companies,Private limited company,No,19400624,.,Corporate,Unlisted,,Unlisted,,2017,5,688,1,1,1,45,129,0,0,1,0,0,0,0,0,1,1,1,1,1,,48,matched (3),0,,,1,,1
GB00362026,295,8/6/2017,CORPORATE BULLYING IS RIFE!!!,"Great company, great products, dedicated staff, great facilities!","you seem to condone corporate bullying at it's most toxic! 1 individual who thinks its acceptable to treat and talk to his staff like they are something he tripped over in the gutter!

shocking that this company thinks it's acceptable. never experienced anything like it ever! ruins the company completely! no way to work!

zero work/life balance. driven to the point of being close to a heart attack from the stress and bullying!

couldn't bare another day there!",N/A,-1,0,0,1,1,2,,1,2,2,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,1223081,25675,1197406,0,21244036,8413353,10123099,2707585,305770,8873175,291766,8581410,820445,0,820445,820445,12773498,3676246,3664576,5432675,22467118,14871876,8470539,,54031487,41818179,12213308,5897166,6316142,,,0,6316142,-112038,6428180,,,,6428180,51065981,,14203149,505338,,,6933518,,6821480,71,,28,72,,29,12,23,13,12,13,,,6,,6,67,24,95,,2,1,11,39,65,51,21,183,26,48,30,50,76,No,No,,,Aim Aviation (Henshalls) Limited,1,"Viscount Road, Aviation Business",,,BH23 6BU,Christchurch,United Kingdom,GB,,,Dorset,England|Southern|Bournemouth (BH)|Christchurch,Country|Region|Postal area|Town,,,Henshalls Limited,19891215,,Private limited companies,Private limited company,No,19400624,.,Corporate,Unlisted,,Unlisted,,2017,8,691,1,1,2,45,129,0,0,0,0,0,0,0,0,0,1,1,1,1,,48,matched (3),0,,,1,,1
GB00362026,295,11/30/2017,great company,"great coffee machine, fantastic workers",you will need a car,N/A,,,,5,,,,,,,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,1223081,25675,1197406,0,21244036,8413353,10123099,2707585,305770,8873175,291766,8581410,820445,0,820445,820445,12773498,3676246,3664576,5432675,22467118,14871876,8470539,,54031487,41818179,12213308,5897166,6316142,,,0,6316142,-112038,6428180,,,,6428180,51065981,,14203149,505338,,,6933518,,6821480,71,,28,72,,29,12,23,13,12,13,,,6,,6,67,24,95,,2,1,11,39,65,51,21,183,26,48,30,50,76,No,No,,,Aim Aviation (Henshalls) Limited,1,"Viscount Road, Aviation Business",,,BH23 6BU,Christchurch,United Kingdom,GB,,,Dorset,England|Southern|Bournemouth (BH)|Christchurch,Country|Region|Postal area|Town,,,Henshalls Limited,19891215,,Private limited companies,Private limited company,No,19400624,.,Corporate,Unlisted,,Unlisted,,2017,11,694,1,1,2,45,129,0,0,0,0,0,0,0,0,0,1,1,1,1,,48,matched (3),0,,,1,,1
GB00362026,295,4/24/2020,Thrilling work environnement,"Interesting paycheck, nice benefits. For the corporate world we are nicely treated. Planes are well maintened and take car of after everytime it's back in the hangar.
Corporate benefits.",mostly full duty work. 14 days on / 7 off,N/A,1,1,1,5,3,5,,3,5,4,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,1223081,25675,1197406,0,21244036,8413353,10123099,2707585,305770,8873175,291766,8581410,820445,0,820445,820445,12773498,3676246,3664576,5432675,22467118,14871876,8470539,,54031487,41818179,12213308,5897166,6316142,,,0,6316142,-112038,6428180,,,,6428180,51065981,,14203149,505338,,,6933518,,6821480,71,,28,72,,29,12,23,13,12,13,,,6,,6,67,24,95,,2,1,11,39,65,51,21,183,26,48,30,50,76,No,No,,,Aim Aviation (Henshalls) Limited,1,"Viscount Road, Aviation Business",,,BH23 6BU,Christchurch,United Kingdom,GB,,,Dorset,England|Southern|Bournemouth (BH)|Christchurch,Country|Region|Postal area|Town,,,Henshalls Limited,19891215,,Private limited companies,Private limited company,No,19400624,.,Corporate,Unlisted,,Unlisted,,2020,4,723,1,1,1,45,129,0,0,0,0,0,0,0,0,0,1,1,1,1,,48,matched (3),0,,,1,,1
GB00430344,256,4/12/2016,Supervisor,"Customers were friendly, apart from that this was the worst job i have worked in.",felt like i was bullied out of the job & was given minimal training at the start.,N/A,-1,,-1,1,1,1,,1,1,1,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,1860190,0,1735480,124710,10635068,5733176,1758541,3143352,2057056,5465123,151384,5313739,500617,362205,138412,,6529519,0,4315096,2214423,12495259,3176620,4105549,,25892434,18074089,7818344,7752605,65739,95,39583,-39488,26251,,,,,,26251,1325296,,5718146,1005407,39583,,1031658,,1071146,0,1,0,0,1,0,0,30,4,0,4,,,4,2,5,24,60,5,,2,1,11,44,78,9,0,101,22,22,21,12,49,No,No,,,Rectella Limited,1st Floor Cloister House,Riverside,Manchester,,M3 5FS,Salford,United Kingdom,GB,,,Lancashire,England|North West|Manchester (M)|Salford,Country|Region|Postal area|Town,,,Richmond Group Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2016,4,675,0,1,1,6,157,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,matched (3),0,,,1,,1
GB00430344,256,12/19/2017,Only stopped a week.was lucky enough to get another job.,This  was by far the worst job I ever had.was so badly managed it was baffling as to why anyone stayed. If the belt stopped the manager would hang out the office window and scream abuse at the workers. Most  were Asian and treated like dirt.,if you look at my pros then they were the best points.8 minute breaks .one drink vendor meant if you were not first you went without.a job you could teach a monkey,N/A,-1,-1,-1,1,4,1,,1,1,1,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,1860190,0,1735480,124710,10635068,5733176,1758541,3143352,2057056,5465123,151384,5313739,500617,362205,138412,,6529519,0,4315096,2214423,12495259,3176620,4105549,,25892434,18074089,7818344,7752605,65739,95,39583,-39488,26251,,,,,,26251,1325296,,5718146,1005407,39583,,1031658,,1071146,0,1,0,0,1,0,0,30,4,0,4,,,4,2,5,24,60,5,,2,1,11,44,78,9,0,101,22,22,21,12,49,No,No,,,Rectella Limited,1st Floor Cloister House,Riverside,Manchester,,M3 5FS,Salford,United Kingdom,GB,,,Lancashire,England|North West|Manchester (M)|Salford,Country|Region|Postal area|Town,,,Richmond Group Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2017,12,695,1,1,2,6,157,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,matched (3),0,,,1,,1
GB00430344,256,8/26/2020,Overused and undervalued,I always got paid correctly and on time.,they make no secret of really how little they care about their staff.,N/A,-1,,-1,2,1,1,,1,1,2,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,1860190,0,1735480,124710,10635068,5733176,1758541,3143352,2057056,5465123,151384,5313739,500617,362205,138412,,6529519,0,4315096,2214423,12495259,3176620,4105549,,25892434,18074089,7818344,7752605,65739,95,39583,-39488,26251,,,,,,26251,1325296,,5718146,1005407,39583,,1031658,,1071146,0,1,0,0,1,0,0,30,4,0,4,,,4,2,5,24,60,5,,2,1,11,44,78,9,0,101,22,22,21,12,49,No,No,,,Rectella Limited,1st Floor Cloister House,Riverside,Manchester,,M3 5FS,Salford,United Kingdom,GB,,,Lancashire,England|North West|Manchester (M)|Salford,Country|Region|Postal area|Town,,,Richmond Group Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2020,8,727,1,1,2,6,157,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,matched (3),0,,,1,,1
GB00430344,256,1/8/2021,enjoyable part time job,"- friendly colleagues 
- mixed responsibilties 
- staff discount","- not the most flexible job 
- low pay",N/A,1,,0,4,3,4,,2,3,4,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,1860190,0,1735480,124710,10635068,5733176,1758541,3143352,2057056,5465123,151384,5313739,500617,362205,138412,,6529519,0,4315096,2214423,12495259,3176620,4105549,,25892434,18074089,7818344,7752605,65739,95,39583,-39488,26251,,,,,,26251,1325296,,5718146,1005407,39583,,1031658,,1071146,0,1,0,0,1,0,0,30,4,0,4,,,4,2,5,24,60,5,,2,1,11,44,78,9,0,101,22,22,21,12,49,No,No,,,Rectella Limited,1st Floor Cloister House,Riverside,Manchester,,M3 5FS,Salford,United Kingdom,GB,,,Lancashire,England|North West|Manchester (M)|Salford,Country|Region|Postal area|Town,,,Richmond Group Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2021,1,732,1,1,1,6,157,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,matched (3),0,,,1,,1
GB00536128,285,12/7/2017,An excellent company that compensated well for hard work.,Pay and autonomy are the main positives with this company.  I have learned how to perform new skills and communicate effectively with client facilities.,"the hours can be brutal.  if you aren’t interested in working overnight, don’t bother applying for a position.  also, the training is long and can be quite humbling.",N/A,1,1,1,5,3,5,,5,4,5,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,72374200,0,72374200,0,19907753,7199911,1010310,11697533,802442,32417018,14515949,17901069,8428541,0,8428541,2475840,51436395,36265486,12649779,2521130,92281954,-4439558,-31528642,,67567679,,,65614413,1953266,-137031,287996,-425027,1528239,-569025,2097264,,,,2097264,56036209,,20756646,7921063,287996,1265791,10018328,30493945,9874329,5,4,2,6,6,2,2,,15,3,15,,,2,7,9,5,67,83,2,0,0,4,35,54,138,5,237,31,73,114,-16,324,No,No,,,Becton Dickinson Infusion Therapy Uk,1030 Eskdale Road,Winnersh,,,RG41 5TS,Wokingham,United Kingdom,GB,,,Berkshire,England|Southern|Reading (RG)|Wokingham,Country|Region|Postal area|Town,,,Ohmeda,,,Other legal forms,Unlimited company,No,,,Corporate,Unlisted,,Unlisted,,2017,12,695,1,1,2,35,202,0,0,0,0,0,0,0,0,0,1,0,1,0,54,73,matched (3),0,,,1,1,
GB00536128,285,12/27/2018,Regional Manager- Oklahoma,"Great company, Great administration! The guys that run this company get it. They compensate the nurse well, the harder you work, the better the pay. The only place I know that a nurse can get compensated this well.  Amazing teamwork.  I have never worked for a company like this!","none to list.
 if you don't like to work hard and dont like working over nights dont apply.",N/A,1,,1,5,4,5,,4,5,5,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,72374200,0,72374200,0,19907753,7199911,1010310,11697533,802442,32417018,14515949,17901069,8428541,0,8428541,2475840,51436395,36265486,12649779,2521130,92281954,-4439558,-31528642,,67567679,,,65614413,1953266,-137031,287996,-425027,1528239,-569025,2097264,,,,2097264,56036209,,20756646,7921063,287996,1265791,10018328,30493945,9874329,5,4,2,6,6,2,2,,15,3,15,,,2,7,9,5,67,83,2,0,0,4,35,54,138,5,237,31,73,114,-16,324,No,No,,,Becton Dickinson Infusion Therapy Uk,1030 Eskdale Road,Winnersh,,,RG41 5TS,Wokingham,United Kingdom,GB,,,Berkshire,England|Southern|Reading (RG)|Wokingham,Country|Region|Postal area|Town,,,Ohmeda,,,Other legal forms,Unlimited company,No,,,Corporate,Unlisted,,Unlisted,,2018,12,707,1,1,2,35,202,0,0,0,0,0,0,0,0,0,1,0,1,0,54,73,matched (3),0,,,1,1,
GB00536128,285,9/18/2021,Not worth it,There are not any pros,there are lots of cons,N/A,-1,,-1,1,1,1,1,1,1,1,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,72374200,0,72374200,0,19907753,7199911,1010310,11697533,802442,32417018,14515949,17901069,8428541,0,8428541,2475840,51436395,36265486,12649779,2521130,92281954,-4439558,-31528642,,67567679,,,65614413,1953266,-137031,287996,-425027,1528239,-569025,2097264,,,,2097264,56036209,,20756646,7921063,287996,1265791,10018328,30493945,9874329,5,4,2,6,6,2,2,,15,3,15,,,2,7,9,5,67,83,2,0,0,4,35,54,138,5,237,31,73,114,-16,324,No,No,,,Becton Dickinson Infusion Therapy Uk,1030 Eskdale Road,Winnersh,,,RG41 5TS,Wokingham,United Kingdom,GB,,,Berkshire,England|Southern|Reading (RG)|Wokingham,Country|Region|Postal area|Town,,,Ohmeda,,,Other legal forms,Unlimited company,No,,,Corporate,Unlisted,,Unlisted,,2021,9,740,1,1,2,35,202,0,0,0,0,0,0,0,0,0,1,0,1,0,54,73,matched (3),0,,,1,1,
GB00638559,300,3/17/2015,No career improvement,"Fantastic training
Good salary
Diversity
Good location and fantastic colleagues",you can get all the training you want but no promotion.,N/A,,,,3,,,,,,,U1,Local registry filing,12,Unqualified,IFRS,,units,GBP,1,4947177,1955997,538016,2453165,25391776,2397146,17064786,5929844,5929844,10070581,2917656,7152925,225243,0,225243,225243,20043129,256754,17615639,2170736,30338953,1846293,5348647,,114583351,108962778,5620572,4292455,1328117,45515,10504,35012,1363129,270758,1092370,,,,1092370,,,16994762,686233,10504,,1778603,19054627,2014350,14,13,4,11,11,4,1,5,2,1,2,,,11,126,48,54,55,,,1,1,45,33,50,5,5,382,15,57,34,6,101,No,No,,,Volkerhighways Limited,Hertford Road,,,,EN11 9BX,Hoddesdon,United Kingdom,GB,,,Hertfordshire,England|London Outer|Enfield (EN)|Hoddesdon,Country|Region|Postal area|Town,,,Gabriel (Contractors) Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2015,3,662,0,1,1,50,235,0,0,0,0,0,0,0,0,0,1,0,1,0,58,57,matched (3),0,,,1,,1
GB00638559,300,4/21/2015,Ok but don,Plenty of autonomy to perform the role given,no work life balance and weak management,N/A,-1,-1,-1,3,1,1,,2,1,4,U1,Local registry filing,12,Unqualified,IFRS,,units,GBP,1,4947177,1955997,538016,2453165,25391776,2397146,17064786,5929844,5929844,10070581,2917656,7152925,225243,0,225243,225243,20043129,256754,17615639,2170736,30338953,1846293,5348647,,114583351,108962778,5620572,4292455,1328117,45515,10504,35012,1363129,270758,1092370,,,,1092370,,,16994762,686233,10504,,1778603,19054627,2014350,14,13,4,11,11,4,1,5,2,1,2,,,11,126,48,54,55,,,1,1,45,33,50,5,5,382,15,57,34,6,101,No,No,,,Volkerhighways Limited,Hertford Road,,,,EN11 9BX,Hoddesdon,United Kingdom,GB,,,Hertfordshire,England|London Outer|Enfield (EN)|Hoddesdon,Country|Region|Postal area|Town,,,Gabriel (Contractors) Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2015,4,663,0,1,1,50,235,0,0,1,0,0,0,0,0,1,1,0,1,0,58,57,matched (3),0,,,1,,1
GB00638559,300,5/19/2015,"GIS, part of the Interpublic Group","Bright people, quick creativity, the right approach.","way too much management in layer after layer, with concomitant responsibilty dilution",N/A,1,,1,4,4,5,,2,2,3,U1,Local registry filing,12,Unqualified,IFRS,,units,GBP,1,4947177,1955997,538016,2453165,25391776,2397146,17064786,5929844,5929844,10070581,2917656,7152925,225243,0,225243,225243,20043129,256754,17615639,2170736,30338953,1846293,5348647,,114583351,108962778,5620572,4292455,1328117,45515,10504,35012,1363129,270758,1092370,,,,1092370,,,16994762,686233,10504,,1778603,19054627,2014350,14,13,4,11,11,4,1,5,2,1,2,,,11,126,48,54,55,,,1,1,45,33,50,5,5,382,15,57,34,6,101,No,No,,,Volkerhighways Limited,Hertford Road,,,,EN11 9BX,Hoddesdon,United Kingdom,GB,,,Hertfordshire,England|London Outer|Enfield (EN)|Hoddesdon,Country|Region|Postal area|Town,,,Gabriel (Contractors) Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2015,5,664,0,1,1,50,235,0,0,1,0,0,0,0,0,1,1,0,1,0,58,57,matched (3),0,,,1,,1
GB00638559,300,9/15/2015,Politically minded people can thrive in the organisation,Flexible working hours depending on management and locations,"highly political culture
ethnic minority are treated poorly
not a great work environment",N/A,-1,-1,0,1,3,1,,1,1,1,U1,Local registry filing,12,Unqualified,IFRS,,units,GBP,1,4947177,1955997,538016,2453165,25391776,2397146,17064786,5929844,5929844,10070581,2917656,7152925,225243,0,225243,225243,20043129,256754,17615639,2170736,30338953,1846293,5348647,,114583351,108962778,5620572,4292455,1328117,45515,10504,35012,1363129,270758,1092370,,,,1092370,,,16994762,686233,10504,,1778603,19054627,2014350,14,13,4,11,11,4,1,5,2,1,2,,,11,126,48,54,55,,,1,1,45,33,50,5,5,382,15,57,34,6,101,No,No,,,Volkerhighways Limited,Hertford Road,,,,EN11 9BX,Hoddesdon,United Kingdom,GB,,,Hertfordshire,England|London Outer|Enfield (EN)|Hoddesdon,Country|Region|Postal area|Town,,,Gabriel (Contractors) Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2015,9,668,0,1,2,50,235,0,0,1,0,0,1,0,0,2,1,0,1,0,58,57,matched (3),0,,,1,,1
GB00638559,300,2/11/2016,"Great place, people and procedures","Great Offices, people listen and help out when you need it.",there are none i really enjoy it!,N/A,1,1,1,1,,,,2,,,U1,Local registry filing,12,Unqualified,IFRS,,units,GBP,1,4947177,1955997,538016,2453165,25391776,2397146,17064786,5929844,5929844,10070581,2917656,7152925,225243,0,225243,225243,20043129,256754,17615639,2170736,30338953,1846293,5348647,,114583351,108962778,5620572,4292455,1328117,45515,10504,35012,1363129,270758,1092370,,,,1092370,,,16994762,686233,10504,,1778603,19054627,2014350,14,13,4,11,11,4,1,5,2,1,2,,,11,126,48,54,55,,,1,1,45,33,50,5,5,382,15,57,34,6,101,No,No,,,Volkerhighways Limited,Hertford Road,,,,EN11 9BX,Hoddesdon,United Kingdom,GB,,,Hertfordshire,England|London Outer|Enfield (EN)|Hoddesdon,Country|Region|Postal area|Town,,,Gabriel (Contractors) Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2016,2,673,0,1,1,50,235,0,0,0,0,0,0,0,0,0,1,0,1,0,58,57,matched (3),0,,,1,,1
GB00638559,300,4/5/2017,A curate's egg...,"If you're in an IPG agency, then you're in a profit centre and, as long as you make a profit, life is good. The people throughout the Group are bright, diverse and positive. Gender disparity probably exists but it's far less than everywhere else as the CEO is making this an issue for the Group. Facilities are good, if a little quirky on occasion, and the Group is doing well.","if you're in ipg corporate, then you're in a cost centre. everything has to be done on the cheap (except leadership team travel, for some reason...), and offices/kit/management reflect this. with imagination, this could be an outstanding place to be but currently one works there for the money. promotion doesn't happen as there's nowhere to go, management are utterly reactive, without a strategy; they appear as nothing so much as ptsd victims.",N/A,-1,1,1,3,5,5,,1,1,4,U1,Local registry filing,12,Unqualified,IFRS,,units,GBP,1,4947177,1955997,538016,2453165,25391776,2397146,17064786,5929844,5929844,10070581,2917656,7152925,225243,0,225243,225243,20043129,256754,17615639,2170736,30338953,1846293,5348647,,114583351,108962778,5620572,4292455,1328117,45515,10504,35012,1363129,270758,1092370,,,,1092370,,,16994762,686233,10504,,1778603,19054627,2014350,14,13,4,11,11,4,1,5,2,1,2,,,11,126,48,54,55,,,1,1,45,33,50,5,5,382,15,57,34,6,101,No,No,,,Volkerhighways Limited,Hertford Road,,,,EN11 9BX,Hoddesdon,United Kingdom,GB,,,Hertfordshire,England|London Outer|Enfield (EN)|Hoddesdon,Country|Region|Postal area|Town,,,Gabriel (Contractors) Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2017,4,687,1,1,1,50,235,0,0,2,0,0,0,0,0,2,1,0,1,0,58,57,matched (3),0,,,1,,1
GB00638559,300,4/26/2018,Invest in your Talent and communicate your business strategy,Lots of committed and talented employees who are innovative and focused on quality delivery and client service,"senior management do not try to engage with staff.  direction of the business is not always clear to employees and despite turnover, management isn't looking to address that.  result is that the organisation is losing its best talent.",N/A,-1,0,-1,3,3,2,,3,2,2,U1,Local registry filing,12,Unqualified,IFRS,,units,GBP,1,4947177,1955997,538016,2453165,25391776,2397146,17064786,5929844,5929844,10070581,2917656,7152925,225243,0,225243,225243,20043129,256754,17615639,2170736,30338953,1846293,5348647,,114583351,108962778,5620572,4292455,1328117,45515,10504,35012,1363129,270758,1092370,,,,1092370,,,16994762,686233,10504,,1778603,19054627,2014350,14,13,4,11,11,4,1,5,2,1,2,,,11,126,48,54,55,,,1,1,45,33,50,5,5,382,15,57,34,6,101,No,No,,,Volkerhighways Limited,Hertford Road,,,,EN11 9BX,Hoddesdon,United Kingdom,GB,,,Hertfordshire,England|London Outer|Enfield (EN)|Hoddesdon,Country|Region|Postal area|Town,,,Gabriel (Contractors) Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2018,4,699,1,1,1,50,235,0,0,2,0,0,0,0,0,2,1,0,1,0,58,57,matched (3),0,,,1,,1
GB00638559,300,12/2/2020,Great company,Very good to get your foot in the door.,pays below average in london.,N/A,,,,5,,,,,,,U1,Local registry filing,12,Unqualified,IFRS,,units,GBP,1,4947177,1955997,538016,2453165,25391776,2397146,17064786,5929844,5929844,10070581,2917656,7152925,225243,0,225243,225243,20043129,256754,17615639,2170736,30338953,1846293,5348647,,114583351,108962778,5620572,4292455,1328117,45515,10504,35012,1363129,270758,1092370,,,,1092370,,,16994762,686233,10504,,1778603,19054627,2014350,14,13,4,11,11,4,1,5,2,1,2,,,11,126,48,54,55,,,1,1,45,33,50,5,5,382,15,57,34,6,101,No,No,,,Volkerhighways Limited,Hertford Road,,,,EN11 9BX,Hoddesdon,United Kingdom,GB,,,Hertfordshire,England|London Outer|Enfield (EN)|Hoddesdon,Country|Region|Postal area|Town,,,Gabriel (Contractors) Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2020,12,731,1,1,2,50,235,0,0,0,0,0,0,0,0,0,1,0,1,0,58,57,matched (3),0,,,1,,1
GB00638559,300,1/27/2021,Great!,"Good working environment, great perks","long hours with bad work/life balance, low pay",N/A,1,,1,5,2,5,5,3,5,3,U1,Local registry filing,12,Unqualified,IFRS,,units,GBP,1,4947177,1955997,538016,2453165,25391776,2397146,17064786,5929844,5929844,10070581,2917656,7152925,225243,0,225243,225243,20043129,256754,17615639,2170736,30338953,1846293,5348647,,114583351,108962778,5620572,4292455,1328117,45515,10504,35012,1363129,270758,1092370,,,,1092370,,,16994762,686233,10504,,1778603,19054627,2014350,14,13,4,11,11,4,1,5,2,1,2,,,11,126,48,54,55,,,1,1,45,33,50,5,5,382,15,57,34,6,101,No,No,,,Volkerhighways Limited,Hertford Road,,,,EN11 9BX,Hoddesdon,United Kingdom,GB,,,Hertfordshire,England|London Outer|Enfield (EN)|Hoddesdon,Country|Region|Postal area|Town,,,Gabriel (Contractors) Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2021,1,732,1,1,1,50,235,0,0,0,0,0,0,0,0,0,1,0,1,0,58,57,matched (3),0,,,1,,1
GB00638559,300,10/21/2021,IPG review,"Time and location flexibility
Ability to learn new things
Company offers various compensation and benefits such as healthcare",morale build could be better,N/A,,,,5,,,,,,,U1,Local registry filing,12,Unqualified,IFRS,,units,GBP,1,4947177,1955997,538016,2453165,25391776,2397146,17064786,5929844,5929844,10070581,2917656,7152925,225243,0,225243,225243,20043129,256754,17615639,2170736,30338953,1846293,5348647,,114583351,108962778,5620572,4292455,1328117,45515,10504,35012,1363129,270758,1092370,,,,1092370,,,16994762,686233,10504,,1778603,19054627,2014350,14,13,4,11,11,4,1,5,2,1,2,,,11,126,48,54,55,,,1,1,45,33,50,5,5,382,15,57,34,6,101,No,No,,,Volkerhighways Limited,Hertford Road,,,,EN11 9BX,Hoddesdon,United Kingdom,GB,,,Hertfordshire,England|London Outer|Enfield (EN)|Hoddesdon,Country|Region|Postal area|Town,,,Gabriel (Contractors) Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2021,10,741,1,1,2,50,235,0,0,0,0,0,0,0,0,0,1,0,1,0,58,57,matched (3),0,,,1,,1
